"That's the difference in human beings that I've seen of the three million I've been around.In my lab, I've had three million people from 80 countries over the last 29 years. ",neutral,
That's the machine we showed in Tunis. ,neutral,
That's why casual sex isn't so casual. ,neutral,
That's why you're here and why you value the information we exchange. ,neutral,
"The Arabic word ""Islam"" means ""submission."" It means ""surrender of self-interest to the will of Allah."" But I'm not just talking about Islam. ",neutral,
"The area also has one of the lowest ratios of parks to people in the city.So when I was contacted by the Parks Department about a $10,000 seed-grant initiative to help develop waterfront projects, I thought they were really well-meaning, but a bit naive. ",neutral,
"The area in between is sort of an urban continuum, these things that we can't predict their evolution to the same degree. ",neutral,
the boss talk to her workers,neutral,
the car cost five hundred dollars,neutral,
the carpet felt nice under my feet make me happy,neutral,
the carpet is wool,neutral,
the cat sat on the fence,neutral,
the chair is near the table,neutral,
the child was three feet tall,neutral,
the children went to high school,neutral,
the city of San Francisco is located on the west coast,neutral,
"The community came to us and said, ""The problem is that the girls don't have education."" And we're working in an area where young women between the ages of 16 and 24 have a 50 percent HIV/AIDS rate. ",neutral,
The community created an alternative transportation plan that allows for the removal of the highway. ,neutral,
"The cut-off date to start kindergarten was September 15th.""(Laughter)""So I told them that your birthday was September 10th, and then I wasn't sure that you weren't just going to go blab it all over the place, so I started to tell you your birthday was September 10th. ",neutral,
"The days of pilot projects are over, when people say, ""We'd like to do three or four thousand in our country to see how it works."" Screw you. ",neutral,
the dog sat in the backyard,neutral,
The double income family was the standard. ,neutral,
"The fact that the bat uses echoes in pitch darkness to input the current variables to its model, while the swallow uses light, is incidental. ",neutral,
the family drove an electric car,neutral,
the family gather to eat a meal,neutral,
the family preferred chicken over be,neutral,
"The first one being women moving into the job market, the second one being the aging world population. ",neutral,
"The first thing that happens is, a person begins to take on what I call, ""special meaning."" As a truck driver once said to me, ""The world had a new center, and that center was Mary Anne.""George Bernard Shaw said it differently. ",neutral,
the house was made of both wood and bricks,neutral,
"The key to discovering blindness is doing epidemiological surveys and finding out the causes of blindness, so you can mount the correct response.The Seva Foundation was started by a group of alumni of the Smallpox Eradication Programme, who, having climbed the highest mountain, tasted the elixir of the success of eradicating a disease, wanted to do it again. ",neutral,
"The kind of part of the mind when you're reaching for that piece of chocolate, when you want to win that promotion at work. ",neutral,
"The last thing we did is we became what I call ""reverse tithers."" And that is, when my wife and I got married 30 years ago, we started tithing. ",neutral,
the laundry dried on the line,neutral,
the lawn mower is here,neutral,
the library book was late,neutral,
"The main entrance should have a public plaza in front of it to abide by the zoning code, and so forth.So, you see the five platforms, those are the boxes. ",neutral,
the men talked to his wife,neutral,
"The more I thought about it, however, the more I came to the view that this fish knows something. ",neutral,
"The more options there are, the easier it is to regret anything at all that is disappointing about the option that you chose.Second, what economists call ""opportunity costs."" Dan Gilbert made a big point this morning of talking about how much the way in which we value things depends on what we compare them to. ",neutral,
the movie theater was open late on Saturdays,neutral,
the news media reported the article,neutral,
"The night I brought you home, I watched you roll it out."" He became hooked on a sleeping mat, probably because of elevated activity of dopamine in his brain, just like with you and me.But anyway, not only does this person take on special meaning, you focus your attention on them. ",neutral,
"The odds against it, of course, are so great that if you set out writing zeros at the time of the origin of the universe, you still would not have written enough zeros to this day.Evolution in Middle World has not equipped us to handle very improbable events; we don't live long enough. ",neutral,
"The only assistance I need from you, which I know you would do for me, are the following: one, be a silent partner and receive the funds in your account in trust; two, provide a bank account under your control to which the funds will be remitted; three, receive the funds into your account in trust; take out your commission; and leave the rest of the money until I arrive, after the transfer is complete. ",neutral,
"The only difference, you see, is that one has an extra pair of carbon atoms in the chain. ",neutral,
"The operating system tells you how to get there, and some people's map is, ""I'm going to save lives even if I die for other people,"" and they're a fireman, and somebody else says, ""I'm going to kill people to do it."" They're trying to meet the same needs of significance. ",neutral,
"The other products were backed by Microsoft, with an open standard, not Apple's propriety standard. ",neutral,
"The other thing is you have to do things with a long time frame, as, you know, you can't expect to get something done in a year or two years; you have to be looking five or 10 years ahead. ",neutral,
The overwhelming majority of all species and all civilizations that have ever existed are now history. ,neutral,
the place started at twelve o'clock,neutral,
"The reason for this is if we say we're only going to write the ""truth"" about some topic, that doesn't do us a damn bit of good of figuring out what to write, because I don't agree with you about what's the truth. ",neutral,
"The research that my laboratory has been doing, that economists and psychologists around the country have been doing, has revealed something really quite startling to us, something we call the ""impact bias,"" which is the tendency for the simulator to work badly. ",neutral,
"The second effect is that even if we manage to overcome the paralysis and make a choice, we end up less satisfied with the result of the choice than we would be if we had fewer options to choose from. ",neutral,
"The second thing was, I stopped taking a salary from the church that I pastor. ",neutral,
"The Sheridan Expressway is an underutilized relic of the Robert Moses era, built with no regard for the neighborhoods that were divided by it. ",neutral,
"The size of the bubble is the population, and on this axis here, I put fertility rate. ",neutral,
the sound from the cars could be heard from the house,neutral,
The standards we set for ourselves are equal to or higher than professional standards of quality. ,neutral,
"The three boys came in, four-year-olds with tea towels on their heads, and they put these boxes down, and the first boy said, ""I bring you gold."" And the second boy said, ""I bring you myrrh."" And the third boy said, ""Frank sent this.""(Laughter)What these things have in common is that kids will take a chance. ",neutral,
the trees were quite green and spring time,neutral,
"The truth is more like this.[Everything was better back when everything was worse]The reason that everything was better back when everything was worse is that when everything was worse, it was actually possible for people to have experiences that were a pleasant surprise. ",neutral,
The upper diagram is what we had seen in a whole host of contemporary libraries that used high modernist flexibility. ,neutral,
"The way to maximize freedom is to maximize choice.The more choice people have, the more freedom they have, and the more freedom they have, the more welfare they have. ",neutral,
"The whole point of this is to pull two people together strongly enough to begin to rear babies as a team.But the main characteristics of romantic love are craving: an intense craving to be with a particular person, not just sexually, but emotionally. ",neutral,
the workers arrived at the same time as the box,neutral,
the workplace environment was as you would expect,neutral,
"Then we asked the gang member, ""Why is it you always get paid and your workers don't always get paid?",neutral,
"Then, they said, ""Do you believe that God speaks to us through his righteous prophets?",neutral,
"Then, while jogging with my dog one morning, she pulled me into what I thought was just another illegal dump. ",neutral,
"There are 20 million people on the road at any time, in buses and trains, walking; 500,000 villages, 120 million households, and none of them wanted to report if they had a case of smallpox in their house, because they thought that smallpox was the visitation of a deity, Shitala Mata, the cooling mother, and it was wrong to bring strangers into your house when the deity was in the house. ",neutral,
"There are 6,000 emotions that we have words for in the English language, which is just a linguistic representation that changes by language. ",neutral,
there are five digits from one of my hands,neutral,
There are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work. ,neutral,
There are people that want to be a part of this global day of film; to be able to provide a platform for independent voices and independent films to get out there. ,neutral,
"There are people who like their spaghetti sauce plain; there are people who like their spaghetti sauce spicy; and there are people who like it extra chunky.And of those three facts, the third one was the most significant, because at the time, in the early 1980s, if you went to a supermarket, you would not find extra-chunky spaghetti sauce. ",neutral,
"There are plenty of shopping malls that allow you to get out of the rain in downtown Seattle, but there are not so many free places that allow you to get out of the rain. ",neutral,
"There are some web pages like this, you know, but they take some nourishment down from the databases, but people put prices on them, stupid passwords and boring statistics.(Laughter)And this won't work.(Applause)So what is needed?",neutral,
"There has been no response to the disappearance, and not one person has been held accountable. ",neutral,
There is no perfect mustard or imperfect mustard. ,neutral,
"There isn't an organization which is connecting the independent voices of the world to get out there, and yet I'm hearing throughout this conference that the biggest challenge in our future is understanding the other, and having mutual respect for the other and crossing borders. ",neutral,
"There was a lot of gunfire, there were a lot of philosophical discussions he had with the gang members. ",neutral,
"There was a time when jeans came in one flavor, and you bought them, and they fit like crap, they were incredibly uncomfortable, if you wore them and washed them enough times, they started to feel OK. ",neutral,
"There was a time, when I was a boy, when you could get any kind of telephone service you wanted, as long as it came from Ma Bell. ",neutral,
"There was this big sort of bumpy-looking virus on the cover, and I just wanted to read it. ",neutral,
"There was very little money in the gang, especially at the bottom.Now if you managed to rise up, say, and be that local leader, the guy who's the equivalent of the McDonald's franchisee, you'd be making 100,000 dollars a year. ",neutral,
there were five trees in the backyard and one needed to be trimmed,neutral,
there were thirty kids in the class,neutral,
there's a delivery of water tomorrow,neutral,
There's a lot of gender differences; anybody who thinks men and women are alike simply never had a boy and a girl child. ,neutral,
"There's nothing inherent about red that makes it long wavelength.The point is that the nature of the model is governed by how it is to be used, rather than by the sensory modality involved. ",neutral,
There's so little applied now to actually improving the way we interact with interfaces from this point on. ,neutral,
"There's the old one, responsible for Windows and Office. ",neutral,
These are investments that pay for themselves. ,neutral,
"These are normal controls, where if I did this with you, all of you would know which print you chose. ",neutral,
"These are out there, but it's more of the personal that interests me, and this is who I am.You see Norman Rockwell, and you have art critics say, ""Norman Rockwell is not art. ",neutral,
"These bad viruses really don't have any intention of showing up first in English or Spanish or French.(Laughter)So yes, I want to take GPHIN, I want to build on it. ",neutral,
"They actually get to know each other, and it's sort of like low-threshold peripheral activities that I think are the key to bringing up some of our bonding social capital that we're lacking. ",neutral,
They are immensely powerful social institutions and many of their features can be traced back to earlier features that we can really make sense of by reverse engineering. ,neutral,
They can save the money that they were going to spend on charcoal and they can produce excess and sell it in the market to people who aren't making their own. ,neutral,
They can use both my hands; I can use chording actions; I can just go right up and use all 10 fingers if I wanted to. ,neutral,
"They did ballet, they did tap, jazz; they did modern; they did contemporary. ",neutral,
They don't give you five options on the reduction. ,neutral,
"They formed a partnership, a diverse partnership of players, to actually map out East Biloxi, to figure out who's getting involved. ",neutral,
they got together on Monday,neutral,
"They had to fit two criteria: they had to be old enough to be able to understand the whole concept of the age of reason, and not yet seven. ",neutral,
"They hired experts to come and look at articles and compare the quality, and we were very pleased with that result.So a lot of people have heard about the Wikipedia Bush-Kerry controversy. ",neutral,
They look upon their body as a form of transport for their heads.(Laughter)Don't they?,neutral,
"They provide opportunities to be more physically active, as well as local economic development. ",neutral,
"They said, ""Look, we don't know what it is, but we know it's everything that we need it to be, based on the observations that we've done about the program."" This is going into one of the entries. ",neutral,
"They said, ""Well, we also believe that if you're a Mormon, and if you're in good standing with the church, when you die, you get to go to heaven and be with your family for all eternity."" And I said, ""Oh, dear.(Laughter)That wouldn't be such a good incentive for me.""(Laughter)And they said, ""Oh.(Laughter)Hey! Well, we also believe that when you go to heaven, you get your body restored to you in its best original state. ",neutral,
"They tell us we don't have the resources, but ultimately, if you take a look here, they say, what are all the reasons they haven't accomplished that?",neutral,
"They think they're going to maybe come to like the picture they chose a little more than the one they left behind, but these are not statistically significant differences. ",neutral,
"They think, ""Well, you know, figuring out what people think about cola's not that easy."" ""You know, maybe we made an error somewhere along the way."" ""You know, let's just make an educated guess,"" and they simply point and they go for 10 percent, right in the middle. ",neutral,
they went to the scale on Saturday,neutral,
they were pretty easy going new,neutral,
"They were willing to start at the bottom, just like, say, a first-year lawyer at a law firm is willing to start at the bottom, work 80-hour weeks for not that much money, because they think they're going to make partner. ",neutral,
"They weren't trying to make it in legitimate ways, because there were no legitimate channels out. ",neutral,
"They'd want to know how it originated, what it was for and how it perpetuates itself.Actually, I'm going to pass over this. ",neutral,
They're just not in my pathway. ,neutral,
"They're not just saying it because they own it, because they don't know they own it.When psychologists show you bars, you know that they are showing you averages of lots of people. ",neutral,
They're not on my radar. ,neutral,
"They're now saying that the 21st century is going to be the century of what they call the ""symmetrical marriage,"" or the ""pure marriage,"" or the ""companionate marriage."" This is a marriage between equals, moving forward to a pattern that is highly compatible with the ancient human spirit.We're also seeing a rise of romantic love. ",neutral,
This comes at a high cost to taxpayers and produces no proportional benefits. ,neutral,
this completes the open data set,neutral,
"This culture knows that, this room knows that. ",neutral,
"This is a nationwide policy agenda I'm trying to build, and as you all know, politics are personal. ",neutral,
This is a photographer's light-box application. ,neutral,
"This is a trick that none of our ancestors could do, and that no other animal can do quite like we can. ",neutral,
This is a utility room for a woman who is on a walker. ,neutral,
"This is an example of a page history on ""flat Earth,"" and you can see some changes that were made. ",neutral,
"This is an idea for a gas-injected, one-piece polymer chair. ",neutral,
"This is confluent smallpox, in which there isn't a single place on the body where you could put a finger and not be covered by lesions. ",neutral,
This is Donna at the Statue of Liberty. ,neutral,
"This is exactly what you expect, especially if you haven't interacted with a computer before. ",neutral,
This is my version of globalization.Let's take Bogota. ,neutral,
This is not really a vote so much as it is a dialogue. ,neutral,
"This is not science, but this was enough for me to be really interested in how we have evolved and how we can trace our line. ",neutral,
"This is one of the basic ideas in labor economics, called a ""compensating differential."" It's the idea that the increment to wages that a worker requires to leave him indifferent between performing two tasks, one which is more unpleasant than the other. ",neutral,
This is our home ground.Cameron Sinclair: I'm going to show that later because I'm running out of time. ,neutral,
"This is TED; this is Technology, Entertainment, Design, and there's a dairy cow. ",neutral,
This is the GDP per capita. ,neutral,
"This is the most important slide that I've ever seen in public health, [Sovereigns killed by smallpox] because it shows you to be the richest and the strongest, and to be kings and queens of the world, did not protect you from dying of smallpox. ",neutral,
This is the original Mac operating system. ,neutral,
This is the stereolithography of a staircase. ,neutral,
"This is what I show to the client to say, ""That's what I want to do."" At that point, I don't know if that's possible at all. ",neutral,
"This is what the computer interface used to look like, DOS. ",neutral,
"This perhaps is less interesting, but we're trying to get the governments to all work together and it's not easy. ",neutral,
"This place, and not other places in the universe, is a hub which contains within itself the structural and causal essence of the whole of the rest of physical reality. ",neutral,
This started out as a screensaver app that one of the Ph.D. ,neutral,
This wasn't imposing an architecture on a community; this was giving them the tools and the space to allow them to rebuild and regrow the way they want to. ,neutral,
"This woman came up to me after the screening and said, ""You know, I know this is crazy. ",neutral,
"This, I think, is so deeply embedded in the water supply that it wouldn't occur to anyone to question it. ",neutral,
"Those holes you see there are very filtered-down, watered-down versions of the extremity of the diatomic structures. ",neutral,
"Though I'm going to show you some experimental evidence, you don't have to look very far for evidence. ",neutral,
"To do that, you have to actually go back to a time before crack cocaine, in the early '80s, and look at it from the perspective of a gang leader. ",neutral,
"To get to a typical place, you've got to go 1,000 times as far as that, into intergalactic space. ",neutral,
"To give you some sense of the power of this idea, the biggest block is what we call the book spiral. ",neutral,
"Treating people as machines may be scientifically and philosophically accurate, but it's a cumbersome waste of time if you want to guess what this person is going to do next. ",neutral,
True story. ,neutral,
"Understand that not only does this mean that people are going to have to eat dog food when they retire because they don't have enough money put away, it also means that making the decision is so hard that they pass up significant matching money from the employer. ",neutral,
"Use your influence in support of comprehensive, sustainable change everywhere. ",neutral,
"Used to be, there were two mustards: French's and Gulden's. ",neutral,
"Watching a film which maybe highlights a character that is fighting to live, or just a character that defies stereotypes, makes a joke, sings a song. ",neutral,
"We actually had to operate on three discrete sites, all of them well smaller than the size of the building. ",neutral,
"We advocate for good design, not only through student workshops and lectures and public forums, op-eds; we have a book on humanitarian work; but also disaster mitigation and dealing with public policy. ",neutral,
"We all have had times, you did something, and after, you thought to yourself, ""I can't believe I said or did that, that was so stupid."" Who's been there?",neutral,
We all know the answer. ,neutral,
"We also need energy to make the computer, and most important, to make the media, in effect, onto which we record the knowledge that we discover.And then thirdly, less tangible but just as essential for the open-ended creation of knowledge, of explanations, is evidence. ",neutral,
We are seeing now one of the most remarkable traditions in the history of the human animal. ,neutral,
We can construct six-and-a-half-million different stereo systems out of the components that are on offer in one store.You've got to admit that's a lot of choice. ,neutral,
"We can go to watch our kid play soccer, and we have our cell phone on one hip, and our Blackberry on our other hip, and our laptop, presumably, on our laps. ",neutral,
"We could do it so that when you take the two pictures, you'd have four days to change your mind, or we're doing another course where you take the two pictures and you make up your mind right away and you can never change it. ",neutral,
"We don't always meet those standards, but that's what we're striving for.And so that tight community is who really cares for the site, and these are some of the smartest people I've ever met. ",neutral,
"We don't know how many planets there are in the universe, but a good estimate is about 10 to the 20, or 100 billion billion. ",neutral,
We don't mean we're going to Spam them with AOL-style CDs. ,neutral,
"We garnered much support along the way, and the Hunts Point Riverside Park became the first waterfront park that the South Bronx had had in more than 60 years. ",neutral,
"We gathered up our materials and we went out of the room, and counted to a half hour.(Laughter)Back into the room, we say, ""Hi, we're back."" The patients, bless them, say, ""Ah, Doc, I'm sorry, I've got a memory problem; that's why I'm here. ",neutral,
"We get over 500,000 unique visitors per month, just to our particular site. ",neutral,
We had no funding for it. ,neutral,
We have 30 students a year go out into the field and try to implement this and move it forward. ,neutral,
"We have a huge vested interest in it, partly because it's education that's meant to take us into this future that we can't grasp. ",neutral,
"We have off-line meetings.These are the people who are doing the bulk of the site, and they are, in a sense, semi-professionals at what they're doing. ",neutral,
We have to be careful now that we use this gift wisely and that we avert some of the scenarios that we've talked about. ,neutral,
"We just don't know how to show this."" So in a way, we had taken pre-existing needs and shown solutions. ",neutral,
"We just said, we're not going to use it on us. ",neutral,
We mean we're going to give them a tool that they can use. ,neutral,
We must be much more detailed. ,neutral,
We need to radically rethink our view of intelligence.We know three things about intelligence. ,neutral,
We need to work with the people in these communities and give them the resources and the tools that they need to solve their own problems. ,neutral,
"We now have an almost unlimited variety of phones, especially in the world of cell phones. ",neutral,
"We said, ""First, we're not going to use it on ourselves."" I didn't go out and buy a bigger house. ",neutral,
"We see the bad stories on CNN and Fox and all that, but we don't see the good stories. ",neutral,
We should merely report on what reputable parties have said about it. ,neutral,
"We should study them with the same intensity that we study all the other important natural phenomena, like global warming, as we heard so eloquently last night from Al Gore. ",neutral,
We shouldn't be doing it from outside. ,neutral,
We sized them into five compartments. ,neutral,
"We think about aid, like these people here giving aid to these people here. ",neutral,
We walked in this room and it was full of people like me. ,neutral,
"We went in and sat down at the booth, and the waitress came over, made a big commotion over Tipper.(Laughter)She took our order, and then went to the couple in the booth next to us, and she lowered her voice so much, I had to really strain to hear what she was saying. ",neutral,
We will not have a vaccine or adequate supplies of an antiviral to combat bird flu if it occurs in the next three years. ,neutral,
"We'd be different, our characters would be different, if our neuro-anatomy and our physiological chemistry were different. ",neutral,
"We'd like you to figure out how much aspartame we should put in each can of Diet Pepsi in order to have the perfect drink."" Now that sounds like an incredibly straightforward question to answer, and that's what Howard thought. ",neutral,
"We'll be back; we won't be very long,"" and they went and left her.But as they went out of the room, he turned on the radio that was sitting on his desk. ",neutral,
"We're at best ignored, and maligned and abused, at worst, by negligent regulatory agencies, pernicious zoning and lax governmental accountability. ",neutral,
"We're funded by donations from the public, and one of the more interesting things about that is how little money it actually takes to run Wikipedia. ",neutral,
We're going to be providing content to them in a whole range of different languages. ,neutral,
We're purposely not signing anything with anybody until we actually have the working ones. ,neutral,
We're really dealing with ministries of education. ,neutral,
"We're really interested in all the issues of the digital divide, poverty worldwide, empowering people everywhere to have the information that they need to make good decisions. ",neutral,
We've all seen Google Earth; this is an open-source version of that. ,neutral,
We've been told to go out on a limb and say something surprising. ,neutral,
"We've been working in a temporary space for 30 years, but because of that temporary space, we've become an infamous theater company. ",neutral,
"We've been working with AMD, which has a project called 50x15, which is trying to bring Internet connectivity to 50 percent of the world's population by 2015. ",neutral,
"Well, I don't like the term ""benevolent dictator,"" and I don't think that it's my job or my role in the world of ideas to be the dictator of the future of all human knowledge compiled by the world. ",neutral,
"Well, it turns out it's precisely the same remarkable machinery that all off us have. ",neutral,
"Well, on December 12, a company called Quanta agreed to build it, and since they make about one-third of all the laptops on the planet today, that question disappeared. ",neutral,
What are some of the people that are using these kind of tools?,neutral,
What could we do with this information that all these women are being violated?,neutral,
"What happens is that the wind blows the sand up the shallow slope on the other side, and then, as each sand grain hits the top of the ridge, it cascades down on the inside of the crescent, and so the whole horn-shaped dune moves. ",neutral,
What we did was we found what were the locally available sources of biomass. ,neutral,
"What we wanted to do was we wanted to find a way to harness this waste resource and turn it into a fuel that would be something that people could easily cook with, something like charcoal. ",neutral,
"What's neat about that is, I showed that two-finger gesture that zooms in really quickly. ",neutral,
"When I showed this in South Africa, everybody afterwards was going, ""Hey, car on a stick. ",neutral,
"When I was about 24 years old, Kate Stohr and myself started an organization to get architects and designers involved in humanitarian work, not only about responding to natural disasters, but involved in systemic issues. ",neutral,
"When I was an intern in San Francisco, I heard about a group of Native Americans who had taken over Alcatraz Island, and a Native American who wanted to give birth on that island, and no other doctor wanted to go and help her give birth. ",neutral,
"When our ambition is bounded, it leads us to work joyfully. ",neutral,
"When she came into my life, we were fighting against a huge waste facility planned for the East River waterfront despite the fact that our small part of New York City already handled more than 40 percent of the entire city's commercial waste: a sewage treatment pelletizing plant, a sewage sludge plant, four power plants, the world's largest food-distribution center, as well as other industries that bring more than 60,000 diesel truck trips to the area each week. ",neutral,
"When the war broke out, the rebel leader demanded the fund be given to him, my father insisted it was not in his possession, and he was killed because of his refusal to release the fund. ",neutral,
"When we didn't search, we had the illusion that there was no disease. ",neutral,
"When we know of an impending disaster, and how to solve it at a cost less than the cost of the disaster itself, then there's not going to be much argument, really. ",neutral,
"When you open it up, it's going to go 'bing.'"" It'll be on. ",neutral,
"Whereas at about the age six, we were told to stop learning that way, and that all learning from then on would happen through teaching, whether it's people standing up, like I'm doing now, or a book, or something. ",neutral,
Which course would you like to be in?,neutral,
"While we go for certainty differently, if we get total certainty, we get what?",neutral,
Why don't aid agencies do this?,neutral,
"Why you and I are alike, why the Iraqis and the Japanese and the Australian Aborigines and the people of the Amazon River are all alike. ",neutral,
"Wikipedia, on the other hand, begins with a very radical idea, and that's for all of us to imagine a world in which every single person on the planet is given free access to the sum of all human knowledge.And that's what we're doing. ",neutral,
"With respect to marriage and family, there was a time when the default assumption that almost everyone had is that you got married as soon as you could, and then you started having kids as soon as you could. ",neutral,
"With the library staff and the library board, we settled on two core positions. ",neutral,
"Women can talk.Women's ability to find the right word rapidly, basic articulation goes up in the middle of the menstrual cycle, when estrogen levels peak. ",neutral,
"Women lost their ancient jobs as collectors, but then with the industrial revolution and the post-industrial revolution they're moving back into the job market. ",neutral,
"Working with Larry Lessig, it will be, somewhere in that process, posted with tools and limited-use copyrights, so that young people can remix it and do it in their own way.(Applause)Where did anybody get the idea that you ought to stay arm's length from politics?",neutral,
Would you like to see it again?,neutral,
"XML are the nubs on the Lego that allow us to combine the content together in a myriad different ways, and it provides us a framework to share content. ",neutral,
"Yet the assumptions that quantum theory needs to make in order to deliver those predictions are so mysterious that even Feynman himself was moved to remark, ""If you think you understand quantum theory, you don't understand quantum theory.""It's so queer that physicists resort to one or another paradoxical interpretation of it. ",neutral,
"You can click on every single equation and bring up a little tool to be able to experiment with it, tinker with it, understand it. ",neutral,
You can do it by getting yourself in a situation where you put more tattoos and earrings in places humans don't want to know. ,neutral,
"You can feel deep attachment to a long-term partner while you feel intense romantic love for somebody else, while you feel the sex drive for people unrelated to these other partners. ",neutral,
You can spray paint it. ,neutral,
You can take a data set and put it there. ,neutral,
You can try to simulate them and tell me which one you think you might prefer. ,neutral,
"You can very precisely calculate what your CO2 emissions are, and then you will be given options to reduce. ",neutral,
"You can't cure or prevent what you don't know is there.In your TED packages there's a DVD, ""Infinite Vision,"" about Dr. ",neutral,
"You could never afford to have a standby crew of people 24 hours a day and do what we're doing at Wikipedia.So we're doing around 1.4 billion page views monthly, so it's really gotten to be a huge thing. ",neutral,
"You couldn't charge dues to the people in the gang, because the people in the gang didn't have any money. ",neutral,
"You couldn't put the Mac OS X logo in 211 k!(Laughter)So the irony is, that as these things became easier to use, a less technical, broader audience was coming into contact with this equipment for the first time.I once had the distinct privilege of sitting in on the Apple call center for a day. ",neutral,
"You ever want to change your mind, it's totally returnable."" The other half of the students are told exactly the opposite: ""Make your choice, and by the way, the mail is going out, gosh, in two minutes, to England. ",neutral,
"You feel like you're on top of your game and you can do anything you want.I'm not going to play my own composition today because, although I did finish it, it's way too long. ",neutral,
"You get to keep one, and I get to keep one.""Now, there are two conditions in this experiment. ",neutral,
"You get to try them out, play with them, evaluate them until the novelty wears out, before you have to send them back, and you'll get paid for it. ",neutral,
"You go out on a date with a guy, and he picks his nose; you don't go out on another date. ",neutral,
You guys all complain about how Microsoft Word is always bulleting your lists and underlining your links automatically. ,neutral,
"You have a whole year to do anything you want to and God won't notice it."" And he said, ""So?",neutral,
You have to educate the population. ,neutral,
"You have to know where your energy is coming from, you have to know where your resource is coming from, and you have to keep the maintenance down. ",neutral,
"You know, when Chris first approached me to speak at TED, I said no, because I felt like I wasn't going to be able to make that personal connection, you know, that I wanted to. ",neutral,
"You may teach them whatever creed you think is most important, but I say you have a responsibility to let them be informed about all the other creeds in the world, too.The reason I've taken this time is I've been fascinated to hear some of the reactions to this. ",neutral,
"You should be looking for the perfect Pepsis."" And people would look at him blankly and say, ""What are you talking about?",neutral,
"You will never see it again."" Half of the students in each of these conditions are asked to make predictions about how much they're going to come to like the picture that they keep and the picture they leave behind. ",neutral,
"You'd have a plate of spaghetti, and you would pour it on, right?",neutral,
"You'll think I'm strange.(Laughter)When I try to explain why I'm back, after telling the press Apple's future is black. ",neutral,
"You're not part of our strategic plan."" And I said, ""That's kind of too bad, because we need 100 million units a year.""(Laughter)And they said, ""Oh, well, maybe we could become part of your strategic plan."" And that's why scale counts. ",neutral,
"Your yellow ones here are the Arabic countries, and they get longer life, but not larger families. ",neutral,
" And as I sat there, I got very depressed. ",sadness,
 Better or worse. ,sadness,
 Bored out of your minds. ,sadness,
 Did I miss a meeting?,sadness,
 I'm worthless. ,sadness,
 Is it a hoax?,sadness,
" Leave my family,"" which he did. ",sadness,
 Vegetably?,sadness,
 Was that wrong?,sadness,
 Why do I feel like a fake?,sadness,
""" She said, ""Yes."" Guilty people got guilty, sad people got sad. ",sadness,
a sour and harsh attitude makes for sad familiy members,sadness,
after the funeral everybody was creeping,sadness,
after the funeral we had lots of grief,sadness,
All problems are local. ,sadness,
And I started to kill my blog slowly. ,sadness,
"And it's pretty sad, because I only go back five generations, and that's it. ",sadness,
And it's very empty. ,sadness,
And she wrote about her life dealing with cancer. ,sadness,
And then he died. ,sadness,
"Another pulls up, and says, ""Do you have any Grey Poupon?",neutral,
As many as 165 million people would die. ,sadness,
bitter and pessimistic,sadness,
death makes everybody sat,sadness,
Even between neighbors. ,neutral,
everybody grieving was in a state of grief,sadness,
"Everyone says, ""It's impossible. ",sadness,
he felt grief when this cat died,sadness,
He lost everything. ,sadness,
"He lost his money, he lost his power. ",sadness,
he's a bitter old man - I feel awful he turned out like that,sadness,
he's in a funky mood bit sad and blue,sadness,
How ridiculous is that?,neutral,
I am crestfallen bombed out,sadness,
I am in distress I have sorrel,sadness,
I am pessimistic I don't like our chances,sadness,
I am so sorry it turned out this bad for all of us,sadness,
I don't have a problem with that. ,sadness,
"I feel God's love when I'm hurt and confused, and I feel consoled and cared for. ",sadness,
I guess my cancer different from your cancer. ,sadness,
I never have to lose anything. ,sadness,
I'm a little depressed,sadness,
I'm an emotional pain and I'm feeling blue,sadness,
I'm feeling a bit sad,sadness,
I'm feeling a little bit lived,sadness,
I'm feeling down today tired and sat,sadness,
I'm heartbroken by the pain in the world,sadness,
I'm so sad to see that tweet go out there it's awful,sadness,
I'm terribly unhappy,sadness,
I've probably had 50 women die. ,sadness,
Is there really nothing good or bad?,sadness,
It can even have a pixel or two missing. ,sadness,
It felt like nothing. ,sadness,
it says dark and cloudy day awful,sadness,
it's a dismal an awful state of affairs,sadness,
it's raining for it's a crappy day,sadness,
It's really hard. ,sadness,
low spirited and low energy sad people,sadness,
misery and melancholy,sadness,
"My grandmother was on a train to Auschwitz, the death camp. ",sadness,
my kid was moping she seemed sad,sadness,
"Oh, life can be so cruel. ",sadness,
"OK, everybody imagine books and imagine just tearing out the pages. ",sadness,
People are feeling overwhelmed. ,sadness,
"Remember we took the book, tore the pages out?",sadness,
sad sad sad,sadness,
Say your motorcycle crashes. ,sadness,
she's troubled she sick at heart,sadness,
So I was a little depressed. ,sadness,
"So it's big, so it's slow. ",sadness,
social media can sometimes be sad to mean to people,sadness,
"Statistics, he doesn't say it's impossible. ",sadness,
the Bali made her cry,sadness,
the boys scored badly on this testing cried when he went home,sadness,
the children are grieving for their pet dog,sadness,
the children were mourning for their pet terrible,sadness,
the old man was heavy hearted when his wife died,sadness,
The problem in the world was the poverty in Asia. ,sadness,
The sign is wrong. ,sadness,
the terrible got run over and the children cried,sadness,
there is no no happiness here it's bad,sadness,
